Actual_Load,Predicted_Load,Absolute_Error
0.0253997260673886,0.014407053,0.010992673408890312
0.0528775753010932,0.053379185,0.0005016101966675707
0.0219242217870562,0.015029458,0.006894763457974663
0.01661997656822,0.012584788,0.004035188774762492
0.040704927797328,0.04190758,0.0012026509094133359
-0.0119701230829484,-0.00897729,0.0029928328400380157
0.0124998181953094,0.008864827,0.0036349907412192815
0.074753573664854,0.0590462,0.0157073722569446
0.0457268021853065,0.031880375,0.01384642718745227
0.011188710435717,0.006808866,0.004379844620315923
-0.0188099067708789,-0.0388929,0.020082991937703024
0.0890725718740916,0.083151825,0.005920747101733653
0.0416851645426719,0.033178438,0.008506727041479804
0.0416894264810565,0.03833379,0.0033556379669192338
0.0354861064637626,0.025919758,0.009566348680349668
0.0413554488546848,0.03994158,0.0014138697512149495
0.0344256495753535,0.02885882,0.005566829598904484
-0.028759808160054,-0.005476484,0.023283324084865362
0.0602670017637434,0.052022297,0.008244704828423502
0.0558671054278855,0.04897993,0.006887174848223175
-0.0091852265271332,-0.012636831,0.0034516045031163962
0.0721567593176422,0.054530144,0.017626615579849236
-0.0210290238771075,-0.024485454,0.0034564300861722255
0.0596550269561902,0.053580545,0.006074482067216967
0.0623699284198324,0.06260338,0.00023344838594991507
0.0707315534448944,0.06026201,0.010469543943437187
-0.0092251296924685,-5.999459e-05,0.009165135103658713
0.0435536567876854,0.038202003,0.00535165414314652
0.0107949107472528,0.00765207,0.0031428408396173488
-0.047818061745043,-0.040674683,0.007143379038448534
0.0270170029925942,0.009510186,0.017506817423069435
0.0261186227276191,0.022960281,0.003158341728077819
0.0421553199785747,0.021498615,0.020656705056408826
-0.0142250257674039,-0.0004746824,0.0137503433694963
0.0113206563615662,0.008291149,0.0030295077809554486
0.0232700379583279,0.0031363128,0.020133725136447917
0.028232259145282,0.011999775,0.01623248442103693
-0.0003615566714339,0.0020759152,0.002437471896284078
0.0117036646279851,0.019131519,0.007427854272409339
-0.0175949106723175,0.0027521604,0.0203470710929588
0.0400340600427072,0.040482398,0.00044833807984185486
0.078189335512503,0.07529891,0.0028904226893027712
0.0348603889106645,0.038575318,0.003714928799973545
-0.002633545319278,0.0022367928,0.00487033813698983
0.0307947425175272,0.023983682,0.006811060943063357
0.0623285733721631,0.06060556,0.0017230138740914266
-0.0191240120844613,-0.010467604,0.008656408281780329
0.0841625669308457,0.08188393,0.002278637260988675
-0.0067033803435513,-0.008280666,0.00157728527015958
-0.0197391507004586,0.00021407046,0.019953221160519213
0.0062087488839915,0.0022061726,0.004002576322718521
-0.0527711399835311,-0.06300758,0.010236438270214934
0.0681265857035239,0.054582443,0.01354414261523082
-0.0200850573678023,-0.013206412,0.006878645283401645
0.0800542656853086,0.07937829,0.0006759737207776562
0.0446428528394682,0.043756537,0.0008863157000524591
-0.0056840621411393,-0.0020555367,0.003628525418374927
-0.0106058716855317,-0.04698131,0.036375436923715504
0.0225644574280597,0.017434197,0.005130260881385924
0.0001460452714607,-0.00031435443,0.0004603997023448228
-0.0344467633539024,-0.054533765,0.020087001366060675
0.0251059802782912,0.029296143,0.004190162702165153
0.0540469917935722,0.046946116,0.007100876001774559
-0.0307102277580139,-0.009299352,0.021410875924253163
0.0340220854748345,0.037663292,0.003641206664934102
-0.0387264713954843,-0.0320218,0.006704673202029561
-0.0451637101273005,-0.029532265,0.015631445209211586
0.0310265038384077,0.02989164,0.001134863890516466
0.0187204084950892,0.013243658,0.005476750958284524
0.0249806946170817,0.022366574,0.002614120582986889
0.0541237844802887,0.03794841,0.016175373522237017
-0.0389054960204442,-0.023052918,0.015852578227051065
0.0677263752183439,0.065305956,0.002420419510317018
0.0394692863853469,0.034563582,0.004905703994800101
0.0108890280482732,0.008730268,0.002158759942408675
0.0789804348213609,0.07177181,0.0072086268527444125
-0.0029644563957724,0.006442877,0.009407333394107523
-0.016214054402582,-0.0014070952,0.014806959171466183
-0.0344140020867504,-0.038873088,0.004459085528024306
0.0017466725788194,0.0036922921,0.0019456195638400257
0.0800366317135905,0.078079335,0.0019572963220690492
0.0262662031000293,0.018360449,0.007905754098836253
-0.0098844079222654,-0.00497724,0.004907167695102563
0.0740402383520608,0.07154251,0.0024977294518952475
0.0453708894096416,0.04236857,0.003002320929626802
-0.0291585858071357,-0.020838402,0.008320183595469592
0.0364556647483052,0.03791262,0.0014569536205588582
-0.0023023419467908,-0.0018354016,0.0004669403111737824
0.0621298705517851,0.049972977,0.012156893062552084
-0.0164045335700192,-0.022884242,0.006479708666595026
0.0786483327785406,0.06416136,0.014486972514716132
-0.0240213954704807,-0.013654797,0.010366598132531425
0.0248351675111115,0.021545768,0.0032893997269928463
0.0272987419995301,0.02165628,0.005642461616062425
0.0137499396246995,0.014239731,0.0004897916200433707
-0.0469438594421973,-0.040008232,0.006935627444707368
0.0174988749148931,0.010857995,0.006640880246707389
-0.0589456409570375,-0.035409696,0.02353594455687194
-0.0344925322817297,-0.042027075,0.007534542561915394
-0.0103967640258082,-0.029493926,0.019097162067174094
-0.0372970763494504,-0.023822611,0.013474465151621151
-0.0414921905335591,-0.027125578,0.01436661215988852
0.0385631822913644,0.03309785,0.005465333995198933
0.0317904860019639,0.029851753,0.0019387327372982974
-0.0233872413246797,-0.028037678,0.004650437125666294
0.0695904106750116,0.06969463,0.00010422012666611025
-0.0330414621334069,-0.04043613,0.007394667883635263
0.0553094805158447,0.04579783,0.009511651930935262
0.0288166368478962,0.009082145,0.019734491790277583
0.0523859141099331,0.038127184,0.014258730195748533
0.0278980775709314,0.021390732,0.006507345193163837
0.0368571983320563,0.027666317,0.00919088103304793
-0.0161086239188354,-0.033658303,0.01754967940157247
0.0274567918982944,0.021865506,0.0055912861731490585
0.0158938072111197,0.014125875,0.0017679320137687221
-0.0298233234380197,-0.038134784,0.008311460068373733
0.0201705532109692,0.019262116,0.0009084368085815822
-0.0395820533777999,-0.072167926,0.032585872158832636
0.0577013301286827,0.061277248,0.0035759178366531474
0.0644616730320599,0.042787947,0.021673726271405444
-0.036322258002483,-0.021881787,0.014440470896088235
-0.0104703362388516,0.00025939188,0.010729728115022012
-0.0205225551114685,-0.008068,0.012454555145025914
0.0058928690182582,0.008227318,0.0023344485757335566
-0.0240270274866384,-0.017207459,0.00681956887133536
-0.0113910393892816,-0.015259676,0.0038686362923094336
0.0466415172612313,0.034549322,0.012092195281947014
0.0094344226553955,0.013279746,0.0038453236311755262
0.0727125039361208,0.06480895,0.007903554107972915
0.0130816457729758,0.009619893,0.0034617531981290563
0.0311463450811371,0.023087977,0.00805836858074514
0.0103509495006362,-0.0007786992,0.011129648677953522
0.0253575279865356,0.02165968,0.0036978482756705802
0.0182637475111853,0.01305756,0.005206187782562863
0.0952129226099222,0.08010625,0.015106671668168814
0.0674806613375234,0.052279536,0.015201125656514103
0.0136500613379415,0.009964312,0.0036857489111956077
-0.0290339120404043,-0.017749049,0.01128486327093027
-0.0161591766410579,-0.0051197843,0.011039392371576001
0.0013950720894859,0.003347403,0.0019523308146967725
0.0277881221646109,0.026417652,0.0013704700195827854
-0.0435380296480205,-0.023695512,0.019842517904594174
0.0384180734905087,0.030530594,0.007887479201205874
0.0015563627179322,-0.0038448453,0.0054012080594507215
0.0696891336968469,0.06329878,0.006390356951050696
-0.0207266050658345,-0.007641258,0.01308534688196776
-0.0272881949066571,-0.041661188,0.014372993099743964
-0.0300613599573528,-0.0237488,0.006312559798852129
-0.035776278065016,-0.05837812,0.022601840956638128
0.0157913544516486,0.023617415,0.007826060305960766
-0.0262193185029904,-0.022781007,0.0034383115111271505
-0.0107883345030884,-0.015362038,0.004573703774001197
0.0095445649071788,0.0055545224,0.003990042519495408
0.0077003641041736,0.006119835,0.0015805289136986127
0.0722069039611016,0.048587944,0.02361895960251434
0.0838783125128062,0.07751757,0.006360743447712203
-0.0418084589887278,-0.02306093,0.018747528095902674
-0.0496540228407839,-0.05730827,0.007654248686506444
0.0488107226455665,0.042086508,0.00672421452049974
0.0622375180028247,0.06374554,0.0015080253578854466
0.0154395729953511,0.015328726,0.00011084719543292577
-0.012374496098125,-0.010825103,0.0015493929493069838
0.006638691271536,0.007631458,0.0009927666048780608
0.0156747320658968,0.029318403,0.013643671386738013
0.0266156408783873,0.023545804,0.003069837376185266
0.0670331167951793,0.060527124,0.006505993284341746
-0.0482192411446551,-0.05772097,0.009501729217769747
0.0192766514046417,0.013125913,0.006150738186977936
-0.0157236120463797,-0.033465073,0.017741460466246948
0.0315174888068839,0.024211802,0.007305687218348594
0.009443451255773,0.0062270835,0.0032163677515730186
0.0603255927080791,0.036390994,0.023934598963944197
-0.0025222335425479,0.0020249775,0.004547211010502058
0.0729885324545719,0.07004141,0.0029471218295909762
0.0516049735854361,0.035696954,0.015908020050356145
-0.0111628155877847,-0.051588215,0.04042539934608752
0.0467293181591702,0.038670383,0.0080589347654057
0.0631594441589952,0.06367844,0.000518999272859047
-0.0260540889177234,-0.047788084,0.02173399463559081
0.083590221937864,0.057009123,0.026581098672120745
0.0147751704528931,0.01074059,0.004034580171108566
0.0529794703397348,0.032509074,0.02047039672466064
0.0392089078788618,0.03797278,0.0012361260716775777
0.0192661070814554,0.018450186,0.0008159214249078527
0.0001824919732457,0.0020881111,0.001905619153549711
-0.0157562489934303,-0.040096898,0.02434064863845332
0.081828060979908,0.07740865,0.004419411952560431
0.0022593473880889,0.00020415835,0.002055189037845667
-0.039291879817664,-0.051495712,0.012203832432807114
0.0103767852668889,0.008617217,0.0017595685457117982
0.0194629482918292,0.008780566,0.010682382247677417
0.0416898153570777,0.030670872,0.01101894339894114
0.0292436594384643,0.011365813,0.017877846235308307
0.0419582839507503,0.036766984,0.0051913003820819315
-0.0448079757905784,-0.039661832,0.005146143636781252
-0.002037770807448,0.0038077296,0.005845500383231015
0.0413991796159323,0.026607336,0.014791843139487101
0.0867616614234768,0.09197939,0.005217730449406044
-0.0334323159829781,-0.04675858,0.013326264969904668
0.0225046403145821,0.02321608,0.0007114396059482199
0.0533601354207632,0.049035195,0.004324940159523193
0.0688342112312126,0.063438624,0.005395587087612133
0.0421147073200984,0.033771284,0.00834342339551878
-0.0107154639854215,-0.0037881497,0.006927314302616557
0.0129609831361477,0.007228184,0.005732799110413037
-0.0078810637968787,-0.015498648,0.007617584600745792
0.0017539445601241,0.005794538,0.004040593624876319
0.0122011222773531,0.020613542,0.008412419549252696
0.0227578768080887,0.015727216,0.007030660430234353
0.0095549758600963,0.007899923,0.001655052610017145
-1.83411680129285e-06,0.0032456862,0.003247520297690899
-0.0567583954412215,-0.051332507,0.005425888158726001
0.0337726838134113,0.035558194,0.0017855101086315453
0.0716090473293498,0.07114419,0.00046485391847639335
0.0807781060237032,0.077618495,0.00315961139384327
-0.0042064653636824,-0.0012421542,0.002964311202236603
0.0534479569657307,0.047375154,0.0060728032155495035
0.0845745489271712,0.07352142,0.011053128567559689
-0.0168569711851544,-0.010199801,0.006657170120126687
0.0176544775395207,0.00052905345,0.017125424093149592
-0.0230615038299182,-0.016066778,0.006994725378713901
0.0387331944538372,0.036229327,0.0025038671327846512
0.051075858065253,0.04869069,0.002385166474943856
-0.0108327606103617,-0.004522343,0.006310417444189196
0.0516076560504479,0.045792956,0.005814700145248847
0.0240773196787892,0.0073836152,0.016693704434609238
0.0615778136737697,0.05216069,0.009417122203861941
-0.0403549781566725,0.0014435066,0.04179848472441145
0.0573932375525729,0.053122353,0.004270884743858984
-0.0217423607557078,-0.00891253,0.012829830959345877
0.0234304450922111,0.017551305,0.0058791403197148775
0.0830845879082298,0.07936726,0.0037173302535628977
0.0543173138440795,0.05149595,0.002821363175029283
0.0058392853387945,0.010057879,0.00421859334173271
0.0474636357828038,0.034174286,0.013289349953736568
-0.0334155390577942,-0.021696812,0.011718727515879261
-0.0203098341077404,0.0072131427,0.027522976808233734
0.0672815592006485,0.06622559,0.0010559708789627115
0.0055500888079495,0.0066609494,0.0011108606308608488
0.0024647528972506,0.018288044,0.01582329136170154
-0.0248444507373749,-0.020956272,0.00388817847802031
0.0499627949701385,0.04611554,0.0038472550021247387
0.0561688379781285,0.05327878,0.002890056504491874
0.0302279366075099,0.02772197,0.0025059671967328084
-0.0313254532379671,-0.010169855,0.021155597919003573
-0.0302343355378839,-0.037049826,0.006815490696695185
-0.054231386582264,-0.08263621,0.028404820759883827
-0.0018081978427227,-0.009139115,0.0073309171481077216
-0.0075572985519385,-0.007686942,0.0001296433325195653
0.0797941805463901,0.052452557,0.02734162375746875
0.0127853563040716,0.008498334,0.004287021978221591
0.0343233193408308,0.027871553,0.006451766486054417
-0.0240615072960775,-0.010930554,0.013130953286103496
0.037978308681749,0.03789854,7.976818492282794e-05
-0.0377242050973642,-0.041063573,0.0033393681140673065
0.0440437833229252,0.034807876,0.009235907570476161
-0.0323034183056826,-0.019730916,0.012572502058910785
-0.0091708904318609,-0.0014616203,0.0077092701057069665
-0.020283057364945,-0.0072948383,0.012988219048206396
0.044363869076134,0.034202065,0.010161803757311141
0.0765696426309478,0.073461495,0.0031081472910773483
0.010432893091477,0.0010408448,0.009392048262655281
0.0189057219292793,0.021812573,0.002906851146015195
-0.0028843433647545,0.0011960609,0.004080404276506784
0.0456372601814321,0.028914915,0.016722344783668845
-0.0037810163723258,0.00076986843,0.0045508848071982785
0.059555889460637,0.049333386,0.010222503337456612
0.034587595942121,0.026431004,0.008156592356663196
0.0729168604989974,0.04546075,0.027456111081453988
0.0325900749925196,0.035404757,0.0028146816727101995
0.024726653664483,0.019661026,0.005065627589000633
0.0267099746800083,0.009637745,0.017072229582728752
0.0252788863029222,0.02505019,0.00022869695684714364
-0.0196755899002226,-0.006091047,0.013584542821851554
-0.0043414614705692,0.0012734706,0.005614932052078373
-0.0133709461923197,-0.0021713988,0.011199547353337714
0.052122710195738,0.048832785,0.003289924857574622
0.0615137721814276,0.052770663,0.008743109128630286
0.016301713728503,0.0053243674,0.010977346294716608
-0.0148574199421201,-0.0070552705,0.007802149456540133
0.0178210597497598,0.0062247543,0.011596305483318931
0.0574723688967852,0.052037235,0.005435133547368465
0.0276271804330996,0.022910012,0.0047171685008457614
0.0046403235379612,0.0073028337,0.0026625101830804795
0.0024702032210025,0.0018787667,0.0005914365287589835
-0.0491343402566202,-0.034533218,0.014601122707296167
0.0198756039987899,0.006321268,0.013554335842619055
0.0548702597581075,0.046143003,0.008727256950013473
0.0447426556349763,0.032417875,0.012324780851698788
-0.0023796895108426,0.0032777179,0.0056574073675328875
0.0105222018407569,0.009389517,0.0011326849432573387
-0.0339758492415712,-0.030143926,0.0038319233214423806
-0.0180704629218059,-0.008987163,0.009083299728282018
0.0081896978863506,0.012167346,0.003977647846099885
0.0160737064332934,0.015945759,0.00012794776272493508
0.0534610470292057,0.043856326,0.009604720538565058
0.0039338582933822,0.0007015661,0.003232292183017107
0.0025791829609477,-0.00026576867,0.0028449516318903344
0.0427025249582178,0.028227052,0.014475473238194647
0.0096959712020298,0.006193363,0.0035026080942889212
0.0516239061334578,0.034701478,0.016922428397223133
0.0440393488832923,0.048904702,0.004865353184082884
0.0090121306805527,0.013385323,0.004373192195721886
-0.0187199405149923,-0.009884863,0.008835077354441705
-0.0275836139122923,-0.02149976,0.006083853463359653
0.0810023845297939,0.07671454,0.004287846492016953
0.0514292696036725,0.03411938,0.0173098908283143
0.0411515533183713,0.031879686,0.009271867499222285
0.0648286689200498,0.06664232,0.0018136527261637253
-0.0272161642768188,-0.031586945,0.004370780780096482
0.0161584668300016,0.00902728,0.007131186916576153
0.0383924485684769,0.03295537,0.005437077725066408
-0.0244916716136113,-0.032302465,0.007810793676219861
-0.0014998943905696,0.008771906,0.010271800066100033
-0.0126452101909702,-0.028412519,0.015767308831852178
-0.0014533412358858,-0.0019819525,0.0005286112245969166
0.0509850773325719,0.039034337,0.01195074052722827
-0.0216031068475381,-0.040112954,0.018509846785531893
0.0526339132844401,0.05382471,0.0011907983065652245
0.0002029668121297,-0.019898327,0.02010129387962409
-0.0264766688327737,-0.03650916,0.010032491119628416
0.0914366643627262,0.08924458,0.0021920826037502145
0.0474298578870006,0.04844269,0.0010128336775593397
0.0212542246092603,0.015968416,0.005285808723096589
-0.040939045643415,-0.037338153,0.003600893115605859
0.0056179280103694,0.0047363793,0.0008815487557600537
0.0330699672826904,0.02057845,0.012491517690696112
-0.05328809943722,-0.021888038,0.031400061293704415
-0.0550347944091723,-0.04529795,0.009736843902961971
0.0692805380022163,0.062320963,0.006959575453960379
0.0382051059775132,0.033930648,0.004274457859255676
0.072230901127764,0.063375056,0.008855845337816484
-0.0326055078391838,-0.022317898,0.01028761031077384
-0.0438597569014261,-0.022169646,0.021690111025733733
0.031655592011661,0.024397451,0.0072581405811018435
-0.0116349862098765,-0.0031094053,0.008525580926991664
-0.0140272288245139,-0.009561067,0.004466161377447594
0.0121194703690489,0.01850917,0.006389699671439344
0.0145596279390306,0.0068492624,0.007710365541294289
0.0496526313364334,0.03507473,0.01457790186403464
-0.0049994063698857,-0.002677761,0.0023216453516094852
-0.0417111902364249,-0.017681733,0.02402945746264408
0.0867509130849325,0.09165,0.004899088619760336
-0.0244795317893533,-0.018730303,0.005749228516748358
-0.0259896355362277,-0.0070601837,0.01892945185840535
0.0726933904775186,0.049761936,0.022931454408983754
-0.0442421380703572,-0.049742647,0.005500508445012216
0.0240230338645562,0.017259112,0.006763922236619837
0.0037878055445268,-0.004924313,0.00871211870977424
0.0260037731025318,0.021135025,0.004868748376140961
0.0487483124425014,0.046315186,0.0024331267168124643
-0.0290397856249022,-0.05709949,0.028059705732901143
-0.0379388071107973,-0.024332056,0.013606751288782491
-0.0414444257745176,-0.033626527,0.007817899180355616
-0.0233034710115959,-0.0068230694,0.016480401595609363
-0.0284667690742988,-0.029184526,0.0007177567582350372
-0.0256469327349784,-0.051837344,0.026190410987603465
-0.029801140783869,-0.020547286,0.009253855107866499
0.0451644900503813,0.03540344,0.009761048412626858
0.0059582968855414,-0.000750153,0.0067084498617935385
-0.0098021373375511,-0.0018555205,0.007946616806015952
-0.0334704766490503,-0.020231746,0.013238730511908117
0.0309306294027318,0.017561903,0.013368726179336453
-0.0105991923807019,-0.0055665094,0.005032682940160632
-0.0329334984253983,-0.015376014,0.017557484721754023
0.0124200323788767,-0.0018848715,0.014304903890596821
-0.0147537744885057,-0.015758233,0.001004458656373641
-0.0392893125338516,-0.032699153,0.006590159706588723
0.0102583280893131,0.014439651,0.004181322721941879
0.063578549785839,0.046575747,0.01700280235551445
-0.0410296987573195,-0.0253647,0.0156649980525065
-0.015558535942698,-0.013597337,0.0019611993449573494
-0.0072076310808149,-0.004734527,0.0024731042268064636
-0.0159776511341954,-0.005385547,0.010592104189159943
-0.0002038187619247,0.013285743,0.013489561834553675
0.0134506631282861,0.011478145,0.00197251845279286
-0.0132429009830866,0.0074710166,0.020713917591265216
-0.0077055736057319,-0.0014908863,0.006214687282577927
-0.0232054770838805,-0.024445686,0.0012402094054631448
0.0521533515000497,0.0432616,0.008891752704397307
0.0705650012873944,0.06927156,0.001293444254332421
-0.0299727138500936,-0.031258736,0.001286021955656292
0.0429285573515985,0.033637196,0.009291361526021717
-0.0100022692189445,-0.010936171,0.000933901597477008
-0.0171261085905649,-0.013503661,0.0036224472113467986
0.0444152079551544,0.036844525,0.007570682468923548
-0.0390227240356163,-0.04141769,0.0023949678210063927
-0.0176220903078751,-0.015373378,0.0022487122471169865
-0.053397910682529,-0.04478352,0.008614389238923575
0.0942683351283434,0.07223673,0.02203160347989827
0.0668480075804662,0.07264788,0.005799869457058973
-0.0216828401316897,-0.021852039,0.00016919866902670097
-0.0170239998116736,-0.012452241,0.004571758778357943
-0.062558618735266,-0.055898555,0.006660064112139014
0.0027154081248425,0.003704715,0.0009893069296397217
0.0307862575852623,0.024862487,0.005923770716165545
0.0443701030238664,0.034402814,0.009967289261440027
-0.013775075747925,-0.011172219,0.0026028565683543243
-0.000305961638686,-0.002471511,0.0021655493807078018
-0.0243329509091091,-0.013891237,0.010441714052529319
0.0315948808040611,0.027363196,0.00423168478870313
0.0428320285075632,0.03680109,0.006030939906212417
0.0252352794545061,0.02194819,0.0032870890485412474
0.0227969836588453,0.031396445,0.008599461228077535
-0.0172561760248009,-0.022833735,0.005577558725946782
0.0814590279597761,0.076999694,0.0044593338508130825
-0.0125388290600097,-0.00314227,0.009396559033281189
0.018840382661588,0.00870735,0.010133032541639612
-0.0265871174849521,-0.022806339,0.003780778519059308
0.0098125003878223,0.008685015,0.0011274852458583416
0.0353474367822621,0.028796015,0.006551421474954855
0.0555574519402114,0.05227592,0.0032815335160819165
0.0502933157595311,0.040827945,0.009465370884767614
0.0370992105319932,0.029650904,0.0074483062937691705
0.0004280282922292,-0.0050819833,0.005510011575391317
0.0180033805420665,0.02677824,0.008774859214756087
0.0183413900958868,0.009243562,0.009097828209635828
6.68738664075071e-05,0.010610843,0.010543969210894472
0.0378958992647467,0.03021996,0.0076759401696262705
-0.0253183391885347,-0.008739706,0.016578633059699022
0.091253317920164,0.0878195,0.003433816162542236
-0.024014178671762,-0.020000605,0.0040135737591233366
0.0427692146436536,0.024891084,0.017878130583580704
0.0479305711077205,0.038723733,0.009206837831591728
-0.00368502672479,0.008690535,0.012375561815653705
0.0037170724722352,0.010290726,0.006573653615752223
0.0553805877897424,0.03735134,0.0180292477342767
-0.0153709650468538,0.011183139,0.02655410398361184
-0.0247345597723158,-0.008743197,0.015991363046470464
-0.019369746489022,-0.027530013,0.008160266163255946
0.0632595064131114,0.06677597,0.003516463747849752
-0.0135661492229722,-0.009754278,0.0038118714572213143
-0.0341627486999055,-0.017281372,0.01688137659979068
0.023028390915579,0.020709954,0.0023184367134038604
0.0685331424283209,0.06056303,0.007970110844296469
-0.0236356937879783,-0.02860425,0.004968556613280169
0.0690893542134372,0.056955863,0.012133491423091058
0.0292390066134541,0.023281276,0.0059577303874104
0.0033694128263004,-0.0025806688,0.005950081603527802
0.0357715259174108,0.024626795,0.011144730714917131
-0.0026573656738002,-0.0005064646,0.002150901049022764
-0.0370548646419183,-0.028105846,0.008949018967045905
0.0884389563850277,0.08659019,0.0018487631729953852
-0.0388828088858491,-0.06412418,0.025241372980796713
0.0229413354494778,0.021202305,0.001739030117651589
-0.0292517526049526,-0.013668462,0.015583290902188567
-0.0114763294098747,0.010122707,0.02159903652349832
0.0760736994503043,0.049691822,0.026381877070476803
-0.0224582041929604,-0.016881725,0.005576479373419423
0.0472408521488294,0.031934045,0.015306806893645226
-0.0075461941333415,6.158604e-05,0.007607780174170343
0.0167076998272896,0.010111509,0.006596190936303158
0.0226986091958886,0.014939076,0.0077595329287057715
0.0061754225913094,0.002012124,0.004163298539038153
-0.0535705510394753,-0.031240078,0.022330473350185252
0.0581231889147389,0.047546055,0.010577133746825465
0.0010338243588565,-1.1097107e-05,0.001044921465691723
-0.0400650582266811,-0.03559673,0.004468329901790961
0.0151320548866852,0.012769231,0.002362824245260544
-0.0136737787238456,-0.009735819,0.003937959771523595
-0.0079630985500825,-0.0078951875,6.791107529526517e-05
0.0265933469421087,0.016360141,0.010233205605190823
-0.0340018367867833,-0.023589311,0.010412525619185528
0.0258796948550428,0.011568108,0.014311587212809427
0.0674741105533039,0.05883972,0.008634390810767362
0.043384036820306,0.038235042,0.0051489945761100595
-0.0346404264582659,-0.018553352,0.016087074474837898
0.08805276592467,0.09190854,0.003855770926736099
-0.0309774314561973,-0.027706567,0.003270864258159197
0.0112302661206648,0.009965383,0.0012648826729581009
0.0094424999288325,0.010065887,0.0006233871945138282
0.0122009197526941,0.006961713,0.005239206673330993
0.0343910192267076,0.030314308,0.004076711566843173
0.0052484837122276,0.0006147147,0.004633769019880848
0.0299646579833676,0.028697439,0.001267219445293108
-0.0458816055269077,-0.0807106,0.03482899180938457
0.0133136954356379,0.010949731,0.0023639645625299893
0.061105782488365,0.06154539,0.00043960814736383746
0.0033575542117055,-0.00044288885,0.0038004430613532156
0.0465021869691416,0.042682864,0.0038193231972261654
0.0614215945132878,0.05426036,0.00716123629890944
0.0750063337669598,0.076102495,0.0010961614265216496
-0.0606825896852338,-0.07892173,0.018239138150898247
0.0246617449652959,0.010537979,0.014123765772264114
0.0347823659678234,0.040534787,0.0057524209121929265
0.0335287641483111,0.0250677,0.008461064075188124
-0.0192895299300022,-0.0148023125,0.004487217451579081
0.036273784343327,0.032261524,0.004012259993875937
0.0169855684325765,0.0063342634,0.010651305066860756
0.0423305180035056,0.033006422,0.009324095781844989
-0.0422034693941762,-0.029543571,0.012659898220031454
0.0054854726182261,-0.0005852628,0.006070735398303855
0.0471921325156913,0.047160022,3.2110554955978865e-05
0.0486325285512939,0.024146028,0.024486500688268235
-0.0017855902107531,-0.006153138,0.004367547678006275
0.017285589145242,0.008455551,0.008830037915824675
-0.0344985742936625,-0.01839596,0.016102613962699366
0.020896588140014,0.018644335,0.0022522533916266643
0.0057229313463621,-0.0021552357,0.007878167082061634
0.0379632835069688,0.024181267,0.013782016260364835
0.0524619663074611,0.04609797,0.00636399480849488
0.0273618768781883,0.028810365,0.0014484882473486185
-0.0395619059137888,-0.037175167,0.002386738561827667
0.059988567164385,0.04237782,0.017610748788559116
0.0693725711427177,0.076937035,0.007564463583425177
-0.0140358337528662,-0.0019854605,0.01205037323307555
0.0101496401453463,0.010784977,0.0006353369703444075
-0.0204790101946714,-0.026223654,0.005744643732774012
-0.0344132331404465,-0.035080697,0.0006674642470103909
0.0219729777629405,0.012479025,0.009493952823701475
-0.0372853772360155,-0.018182462,0.019102915154702367
0.0795743597841221,0.07892012,0.0006542412733989839
0.0292159561199271,0.019974224,0.009241731850536995
0.0801106530179764,0.08545957,0.005348914588472725
0.0152814694737222,0.014749312,0.000532157631697873
0.0315901075244136,0.025578415,0.006011692503113286
0.033697717086643,0.029137775,0.004559941784709712
